id,rank,rikishi,w,l
1123,Y1e,Hakuho,15,0
1219,Y1w,Kakuryu,11,4
1111,Y2e,Harumafuji,10,5
1235,O1e,Kisenosato,13,2
6468,O1w,Goeido,9,6
1226,O2e,Kotoshogiku,10,5
11927,O2w,Terunofuji,2,13
9079,S1e,Kotoyuki,7,8
6491,S1w,Ikioi,4,11
6753,K1e,Kaisei,8,7
6463,K1w,Okinoumi,6,9
11784,M1e,Myogiryu,6,9
11728,M1w,Takarafuji,7,8
12130,M2e,Shodai,6,9
12107,M2w,Ichinojo,5,10
11786,M3e,Aoiyama,6,9
89,M3w,Aminishiki,1,2
5967,M4e,Yoshikaze,7,8
6599,M4w,Tochinoshin,10,5
6473,M5e,Tochiozan,8,7
6480,M5w,Takayasu,9,6
11724,M6e,Takanoiwa,5,10
5944,M6w,Tamawashi,4,11
1227,M7e,Toyonoshima,5,10
11987,M7w,Osunaarashi,9,6
7239,M8e,Kyokushuho,0,0
12210,M8w,Mitakeumi,11,4
4980,M9e,Sokokurai,7,8
11985,M9w,Daieisho,6,9
2879,M10e,Sadanoumi,7,8
11726,M10w,Tokushoryu,6,9
6928,M11e,Chiyootori,8,7
6614,M11w,Shohozan,11,4
1284,M12e,Takekaze,8,7
1405,M12w,Amuru,3,8
12144,M13e,Daishomaru,9,6
12026,M13w,Hidenoumi,5,10
6596,M14e,Nishikigi,7,8
6559,M14w,Seiro,5,10
6572,M15e,Gagamaru,6,9
12055,M15w,Endo,11,4
11934,M16e,Chiyotairyu,6,9
8904,J1e,Homarefuji,6,9
5985,J1w,Satoyama,6,9
6467,J2e,Toyohibiki,9,6
11785,J2w,Chiyoshoma,7,8
6642,J3e,Chiyonokuni,12,3
2832,J3w,Arawashi,8,7
1241,J4e,Kitaharima,9,6
2842,J4w,Sadanofuji,9,6
11845,J5e,Kagayaki,10,5
8900,J5w,Akiseyama,1,14
12051,J6e,Ishiura,8,7
813,J6w,Kitataiki,5,10
2851,J7e,Fujiazuma,7,8
11840,J7w,Chiyoo,8,7
11723,J8e,Azumaryu,10,5
1009,J8w,Asasekiryu,7,8
6013,J9e,Dewahayate,7,8
7143,J9w,Amakaze,7,8
6531,J10e,Asahisho,8,7
12113,J10w,Tsurugisho,8,7
7127,J11e,Asabenkei,10,5
11971,J11w,Jokoryu,4,11
7240,J12e,Chiyomaru,9,6
2929,J12w,Kagamio,1,6
12191,J13e,Sato,11,4
12226,J13w,Ura,10,5
6770,J14e,Tenkaiho,4,11
795,J14w,Tamaasuka,5,10
11943,Ms1e,Hakuyozan,2,5
12239,Ms1w,Daiki,4,3
11918,Ms2e,Akua,1,6
8899,Ms2w,Kyokutaisei,5,2
6594,Ms3e,Ryuden,3,4
12043,Ms3w,Onosho,7,0
6538,Ms4e,Shosei,2,5
7153,Ms4w,Kotoeko,5,2
12024,Ms5e,Hamaguchi,4,3
2909,Ms5w,Sakigake,4,3
9067,Ms6e,Akinokawa,3,4
9077,Ms6w,Kizenryu,5,2
1141,Ms7e,Shotenro,2,5
12040,Ms7w,Daishoho,4,3
940,Ms8e,Kotomisen,3,4
11868,Ms8w,Terutsuyoshi,1,6
12273,Ms9e,Sakamoto,4,3
6437,Ms9w,Mugendai,3,4
11947,Ms10e,Rikishin,4,3
6600,Ms10w,Tochihiryu,3,4
11855,Ms11e,Masunosho,3,4
12141,Ms11w,Shiba,2,4
12094,Ms12e,Abi,5,2
11946,Ms12w,Meisei,5,2
8905,Ms13e,Daiseiho,2,5
12203,Ms13w,Iwasaki,4,3
11989,Ms14e,Yamaguchi,5,2
12117,Ms14w,Kotaro,3,4
5999,Ms15e,Karatsuumi,3,4
6506,Ms15w,Kairyu,3,4
1058,Ms16e,Wakanoshima,6,1
6612,Ms16w,Aozora,5,2
8903,Ms17e,Keitenkai,2,5
6512,Ms17w,Hishofuji,4,3
5988,Ms18e,Oiwato,2,5
6445,Ms18w,Mizuguchi,3,4
9097,Ms19e,Kansei,6,1
6458,Ms19w,Yamatofuji,3,4
11814,Ms20e,Onami,4,3
6595,Ms20w,Okinofuji,4,3
