id,rank,rikishi,w,l
878,Y1e,Asashoryu,13,2
1123,O1e,Hakuho,8,7
8,O1w,Chiyotaikai,10,5
7,O2e,Kaio,1,6
2830,O2w,Kotooshu,10,5
19,O3w,Tochiazuma,9,6
842,S1e,Miyabiyama,9,6
876,S1w,Kotomitsuki,8,7
1235,K1e,Kisenosato,8,7
1187,K1w,Kokkai,8,7
6432,M1e,Baruto,4,7
1421,M1w,Roho,10,5
152,M2e,Tamanoshima,4,11
2818,M2w,Tokitenku,7,8
31,M3e,Dejima,7,8
89,M3w,Aminishiki,11,4
17,M4e,Tamakasuga,1,14
41,M4w,Kyokutenho,6,9
10,M5e,Tochinonada,7,8
1087,M5w,Iwakiyama,10,5
1111,M6e,Ama,11,4
1227,M6w,Toyonoshima,4,11
2834,M7e,Futeno,9,6
1226,M7w,Kotoshogiku,10,5
35,M8e,Kyokushuzan,6,9
1204,M8w,Kakizoe,9,6
875,M9e,Takamisakari,7,8
1009,M9w,Asasekiryu,7,8
1284,M10e,Takekaze,10,5
1402,M10w,Hakurozan,5,10
6018,M11e,Homasho,7,8
96,M11w,Jumonji,4,11
5967,M12e,Yoshikaze,5,10
13,M12w,Tosanoumi,7,8
135,M13e,Hokutoriki,10,5
97,M13w,Tochinohana,7,8
39,M14e,Wakanosato,0,0
1032,M14w,Hochiyama,5,10
107,M15e,Kasuganishiki,6,9
865,M15w,Kasugao,8,7
204,M16e,Ryuho,4,11
1018,M16w,Shimotori,7,8
113,J1e,Asofuji,8,7
1219,J1w,Kakuryu,9,6
5985,J2e,Satoyama,6,9
175,J2w,Ushiomaru,9,6
78,J3e,Toyozakura,11,4
1243,J3w,Katayama,8,7
72,J4e,Tochisakae,6,9
70,J4w,Kitazakura,10,5
63,J5e,Otsukasa,10,5
105,J5w,Buyuzan,1,14
40,J6e,Kaiho,6,9
50,J6w,Tokitsuumi,8,7
99,J7e,Shunketsu,6,9
88,J7w,Tamarikido,8,7
71,J8e,Takanowaka,11,4
1031,J8w,Ryuo,8,7
2847,J9e,Masatsukasa,7,8
122,J9w,Daimanazuru,8,7
247,J10e,Oga,9,6
145,J10w,Kobo,8,7
6473,J11e,Tochiozan,9,6
287,J11w,Wakatoba,9,6
168,J12e,Hokutoiwa,7,8
1136,J12w,Mokonami,7,8
5988,J13e,Kanbayashi,8,7
371,J13w,Kyokunankai,8,7
6012,J14e,Dewaotori,2,13
222,J14w,Sumanofuji,8,7
6010,Ms1e,Kimurayama,2,5
5984,Ms1w,Shiraishi,3,4
784,Ms2e,Daishodai,3,4
1011,Ms2w,Hakuba,4,3
795,Ms3e,Tamaasuka,5,2
1225,Ms3w,Asahimaru,2,5
300,Ms4e,Dairaido,3,4
92,Ms4w,Harunoyama,0,5
900,Ms5e,Yakigaya,5,2
929,Ms5w,Kirinowaka,2,5
6527,Ms6e,Wakanoho,6,1
6468,Ms6w,Sawai,7,0
864,Ms7e,Bushuyama,4,3
1106,Ms7w,Koryu,5,2
6467,Ms8e,Kadomoto,5,2
1127,Ms8w,Hokutokuni,4,3
335,Ms9e,Shoketsu,2,5
130,Ms9w,Kaido,0,0
662,Ms10e,Kotoyutaka,4,3
6497,Ms10w,Nakanishi,3,4
56,Ms11e,Yanagawa,2,5
576,Ms11w,Kaishoryu,2,5
813,Ms12e,Kitataiki,3,4
6643,Ms12w,Shimoda,4,3
5977,Ms13e,Takamifuji,5,2
6440,Ms13w,Sugita,4,3
163,Ms14e,Senshuyama,1,6
216,Ms14w,Raiko,5,2
296,Ms15e,Yoshiazuma,3,4
334,Ms15w,Hokutojo,3,4
5936,Ms16e,Kazafuzan,2,5
179,Ms16w,Tenichi,4,3
180,Ms17e,Wakanami,3,4
2820,Ms17w,Nakanokuni,3,4
1109,Ms18e,Daishoma,3,4
6483,Ms18w,Maeta,5,2
874,Ms19e,Takahama,3,4
2831,Ms19w,Hoshikaze,2,5
924,Ms20e,Wakakirin,4,3
785,Ms20w,Furuichi,4,3
226,Ms21e,Wakatenro,4,3
244,Ms21w,Ryugi,2,5
1134,Ms22e,Miyamoto,5,2
898,Ms22w,Chiyohakuho,4,3
863,Ms23e,Tatsuyutaka,5,2
866,Ms23w,Surugatsukasa,2,5
789,Ms24e,Takakoyama,3,4
134,Ms24w,Fukuzono,2,5
982,Ms25e,Sotenzan,4,3
1137,Ms25w,Daisogen,4,3
82,Ms26e,Tochitenko,1,6
128,Ms26w,Nishikikaze,3,4
239,Ms27e,Maikaze,4,3
1141,Ms27w,Musashiryu,5,2
240,Ms28e,Ichinotani,0,0
6538,Ms28w,Fukunaga,5,2
136,Ms29e,Dewanosato,2,5
1215,Ms29w,Takanoyama,3,4
206,Ms30e,Kotokasuga,5,2
1054,Ms30w,Yutakamaru,3,4
118,Ms31e,Fujiryu,4,3
1170,Ms31w,Daitensho,3,4
2851,Ms32e,Shibuya,6,1
126,Ms32w,Tochinoyama,4,3
264,Ms33e,Shishio,3,4
147,Ms33w,Toyonokuni,4,3
879,Ms34e,Tooyama,3,4
1053,Ms34w,Kasugakuni,2,5
6436,Ms35e,Nakano,4,3
197,Ms35w,Maenowaka,3,4
47,Ms36e,Chiyotenzan,4,3
896,Ms36w,Wakamiume,4,3
5944,Ms37e,Tamawashi,5,2
380,Ms37w,Kakuo,2,5
252,Ms38e,Rikiryu,3,4
1062,Ms38w,Kakureizan,1,6
6034,Ms39e,Isobe,6,1
787,Ms39w,Keno,1,6
294,Ms40e,Tachigami,3,4
1058,Ms40w,Saita,3,4
69,Ms41e,Towanoyama,4,3
172,Ms41w,Kirinoumi,5,2
74,Ms42e,Kotokanyu,3,2
360,Ms42w,Aogifuji,3,4
453,Ms43e,Terukaze,2,5
1241,Ms43w,Shimada,4,3
571,Ms44e,Matsumidori,5,2
121,Ms44w,Koriyama,1,6
1152,Ms45e,Daiyuchi,6,1
999,Ms45w,Takanofuji,2,5
6491,Ms46e,Ikioi,4,3
1190,Ms46w,Kaonishiki,6,1
4980,Ms47e,Sokokurai,2,5
246,Ms47w,Kyokutenzan,3,4
2835,Ms48e,Shironishiki,3,4
6463,Ms48w,Fukuoka,5,2
6552,Ms49e,Sotairyu,4,3
167,Ms49w,Tamamitsukuni,5,2
1038,Ms50e,Niioka,2,5
1015,Ms50w,Fudoyama,4,3
1029,Ms51e,Mizakura,4,3
2850,Ms51w,Morishita,3,4
2842,Ms52e,Sadanofuji,3,4
649,Ms52w,Wakasuruga,3,4
2858,Ms53e,Kagaya,3,4
214,Ms53w,Toshinyama,4,3
1097,Ms54e,Daiki,3,4
94,Ms54w,Kimenryu,3,4
511,Ms55e,Yotsuguruma,4,3
628,Ms55w,Hokutogo,1,6
481,Ms56e,Enatsukasa,2,5
68,Ms56w,Gokenzan,3,4
103,Ms57e,Tochifudo,6,1
162,Ms57w,Tamaryoma,2,5
2928,Ms58e,Fujimoto,5,2
306,Ms58w,Wakayuki,5,2
670,Ms59e,Toyohikari,4,3
2849,Ms59w,Wakaryusei,0,0
276,Ms60e,Satsumanishiki,4,3
414,Ms60w,Kyokuryudake,2,5
365,Sd1e,Kotokuni,5,2
237,Sd1w,Fujinokaze,4,3
339,Sd2e,Hayasegawa,4,3
161,Sd2w,Kotohikari,3,4
90,Sd3e,Fukkoyama,0,0
1010,Sd3w,Asanotosa,5,2
550,Sd4e,Yamasaki,5,2
2836,Sd4w,Katsunofuji,0,0
1230,Sd5e,Miyamaru,1,6
880,Sd5w,Satsukiumi,4,3
6486,Sd6e,Kubota,2,5
802,Sd6w,Takamaru,3,4
6562,Sd7e,Morioka,3,4
324,Sd7w,Kyokushoten,1,6
202,Sd8e,Teruazuma,4,3
185,Sd8w,Yoshio,2,5
1052,Sd9e,Ettoryu,5,2
310,Sd9w,Hajimeyama,3,4
470,Sd10e,Terusegawa,4,3
148,Sd10w,Ashu,3,3
487,Sd11e,Danyu,2,5
1020,Sd11w,Gotenyu,2,5
489,Sd12e,Chokozan,4,3
6464,Sd12w,Yonemura,6,1
504,Sd13e,Kainowaka,5,2
2882,Sd13w,Nankairiki,3,4
173,Sd14e,Ryukai,3,4
1214,Sd14w,Tokitsukasa,0,0
269,Sd15e,Hokutoarashi,5,2
1122,Sd15w,Taiga,4,3
2879,Sd16e,Sadanoumi,3,4
6572,Sd16w,Gagamaru,5,2
860,Sd17e,Kirinishiki,3,4
645,Sd17w,Kiozan,3,4
1160,Sd18e,Wakamifuji,7,0
506,Sd18w,Tokiryu,4,3
1406,Sd19e,Ryujin,1,6
243,Sd19w,Akinohana,3,4
2876,Sd20e,Tokachiumi,4,3
132,Sd20w,Kotonomine,4,3
493,Sd21e,Toho,1,6
1040,Sd21w,Nagai,4,3
6571,Sd22e,Masuhikari,2,5
666,Sd22w,Tokinoumi,4,3
2859,Sd23e,Kagemaru,3,4
916,Sd23w,Tochikasuga,2,5
1405,Sd24e,Amuru,5,2
2832,Sd24w,Arawashi,2,5
456,Sd25e,Omusashi,3,4
1132,Sd25w,Minaminoshima,6,1
407,Sd26e,Futasegawa,0,7
533,Sd26w,Wakakengo,3,4
1130,Sd27e,Omiryu,4,3
6620,Sd27w,Sakaizawa,6,1
1142,Sd28e,Kanaya,4,3
555,Sd28w,Hotaka,4,3
779,Sd29e,Chiyonohana,2,5
1103,Sd29w,Hoshizakura,0,0
430,Sd30e,Tamao,5,2
848,Sd30w,Oseumi,0,0
6445,Sd31e,Teno,5,2
625,Sd31w,Wakakasuga,4,3
6577,Sd32e,Takunishiki,5,2
383,Sd32w,Asatofuji,3,4
940,Sd33e,Kotomisen,2,5
497,Sd33w,Koshinoryu,3,4
353,Sd34e,Fujitsukasa,3,4
941,Sd34w,Takakitamura,3,4
444,Sd35e,Sadanoshima,6,1
6469,Sd35w,Hidenofuji,4,3
6003,Sd36e,Saito,4,3
936,Sd36w,Taganomine,1,1
816,Sd37e,Ayanokaze,1,6
2909,Sd37w,Wakatora,2,5
2930,Sd38e,Tokusegawa,5,2
937,Sd38w,Isoazuma,3,4
289,Sd39e,Murayoshi,4,3
325,Sd39w,Tanno,2,5
1159,Sd40e,Teruyama,4,3
1253,Sd40w,Hokkairyu,3,4
194,Sd41e,Kokei,3,4
1059,Sd41w,Ikeda,2,5
6526,Sd42e,Hatayama,3,4
2929,Sd42w,Kagamio,4,3
521,Sd43e,Nioyama,2,5
5942,Sd43w,Maenoyu,4,3
1006,Sd44e,Sadanishiki,4,3
1115,Sd44w,Daionami,4,3
826,Sd45e,Soryuzan,4,3
915,Sd45w,Daishoki,5,2
1128,Sd46e,Notononami,2,5
1251,Sd46w,Sasaki,6,1
577,Sd47e,Hokutoyutaka,3,4
6011,Sd47w,Asahisakari,5,2
1117,Sd48e,Yuminosato,3,4
527,Sd48w,Tamanotaka,2,5
2860,Sd49e,Yutsukasa,3,4
1042,Sd49w,Orora,5,2
2852,Sd50e,Hiryu,5,2
480,Sd50w,Futamusashi,5,2
384,Sd51e,Kachimori,3,4
1234,Sd51w,Seifu,4,3
420,Sd52e,Hokutosho,1,6
986,Sd52w,Ryukiyama,5,2
523,Sd53e,Gorikiyama,2,5
1026,Sd53w,Kamakura,6,1
736,Sd54e,Amanoumi,3,4
870,Sd54w,Maenofuji,4,3
125,Sd55e,Munakata,4,3
2872,Sd55w,Haruzakura,3,4
171,Sd56e,Tsuchihashi,5,2
265,Sd56w,Hanada,3,4
1158,Sd57e,Kakushoma,2,5
6023,Sd57w,Ryutei,0,0
2871,Sd58e,Hidaka,4,3
688,Sd58w,Soranzan,3,4
399,Sd59e,Terunosato,2,5
598,Sd59w,Shinyu,4,3
6489,Sd60e,Tomishima,4,3
754,Sd60w,Yoshinoryu,4,3
5986,Sd61e,Fukuda,3,4
270,Sd61w,Koshinoyama,0,1
877,Sd62e,Kozan,1,6
738,Sd62w,Jiguruma,2,5
5953,Sd63e,Shima,5,2
1116,Sd63w,Ako,3,4
2825,Sd64e,Dewahikari,3,4
395,Sd64w,Ryuyo,4,3
901,Sd65e,Hananosato,6,1
1094,Sd65w,Takanoya,2,5
5987,Sd66e,Kabasawa,4,3
734,Sd66w,Takashoma,3,4
123,Sd67e,Rachimi,4,3
