id,rank,rikishi,w,l
4,Y1e,Musashimaru,1,3
2,Y1w,Takanohana,0,0
7,O1e,Kaio,9,6
6,O1w,Musoyama,10,5
8,O2e,Chiyotaikai,13,2
19,O2w,Tochiazuma,13,2
876,S1e,Kotomitsuki,12,3
878,S1w,Asashoryu,8,7
842,S2e,Miyabiyama,0,0
39,K1e,Wakanosato,8,7
41,K1w,Kyokutenho,6,9
35,M1e,Kyokushuzan,6,9
9,M1w,Akinoshima,6,9
152,M2e,Tamanoshima,3,12
38,M2w,Toki,6,9
40,M3e,Kaiho,5,10
5,M3w,Takanonami,8,7
47,M4e,Chiyotenzan,3,7
31,M4w,Dejima,6,9
71,M5e,Takanowaka,3,4
14,M5w,Kotonowaka,8,7
10,M6e,Tochinonada,8,7
129,M6w,Hayateumi,0,0
13,M7e,Tosanoumi,9,6
63,M7w,Otsukasa,8,7
105,M8e,Buyuzan,11,4
51,M8w,Daizen,7,8
17,M9e,Tamakasuga,8,7
145,M9w,Kobo,3,12
89,M10e,Aminishiki,9,6
88,M10w,Tamarikido,4,11
50,M11e,Tokitsuumi,11,4
58,M11w,Oikari,7,8
87,M12e,Wakanoyama,5,10
34,M12w,Asanowaka,3,12
15,M13e,Oginishiki,7,8
874,M13w,Hamanishiki,8,7
72,M14e,Tochisakae,9,6
96,M14w,Jumonji,6,9
138,M15e,Sentoryu,6,9
70,J1e,Kitazakura,6,9
29,J1w,Kotoryu,0,0
18,J2e,Takatoriki,9,6
33,J2w,Terao,5,10
1018,J3e,Shimotori,12,3
69,J3w,Towanoyama,11,4
11,J4e,Aogiyama,6,9
26,J4w,Higonoumi,0,0
199,J5e,Kuniazuma,6,9
875,J5w,Takamisakari,12,3
97,J6e,Tochinohana,9,6
81,J6w,Wakakosho,7,8
62,J7e,Daishi,6,9
92,J7w,Harunoyama,6,9
16,J8e,Minatofuji,7,8
25,J8w,Hamanoshima,4,11
107,J9e,Kasuganishiki,10,5
225,J9w,Takanotsuru,0,0
149,J10e,Juzan,7,8
135,J10w,Hokutoriki,10,5
175,J11e,Ushiomaru,11,4
222,J11w,Sumanofuji,7,8
226,J12e,Wakatenro,7,8
74,J12w,Kotokanyu,0,0
287,J13e,Wakatoba,4,11
22,J13w,Gojoro,7,8
205,Ms1e,Goto,2,5
99,Ms1w,Komahikari,3,4
168,Ms2e,Hokutoiwa,4,3
122,Ms2w,Daimanazuru,2,5
1087,Ms3e,Iwakiyama,6,1
116,Ms3w,Wakatsutomu,3,4
251,Ms4e,Wakatoryu,0,0
126,Ms4w,Tochinoyama,3,4
163,Ms5e,Senshuyama,5,2
56,Ms5w,Masutsuyoshi,2,5
784,Ms6e,Daishodai,5,2
78,Ms6w,Toyozakura,3,4
147,Ms7e,Toyonokuni,4,3
43,Ms7w,Kinkaiyama,0,0
64,Ms8e,Yotsukasa,3,4
380,Ms8w,Kakuo,2,5
167,Ms9e,Tamanokuni,5,2
247,Ms9w,Oga,3,4
239,Ms10e,Maikaze,4,3
300,Ms10w,Raido,2,5
132,Ms11e,Kotonomine,5,2
84,Ms11w,Tomikaze,4,3
1009,Ms12e,Asasekiryu,5,2
100,Ms12w,Shinmei,3,4
256,Ms13e,Kotohino,3,4
113,Ms13w,Asofuji,1,6
103,Ms14e,Tochifudo,4,3
80,Ms14w,Otoryu,4,3
101,Ms15e,Dewanofuji,1,6
79,Ms15w,Kotoiwakuni,4,3
268,Ms16e,Takahijiri,4,3
218,Ms16w,Wakakinryu,3,4
68,Ms17e,Gokenzan,6,1
73,Ms17w,Kanechika,3,4
246,Ms18e,Kyokutenzan,4,3
119,Ms18w,Takamihana,2,5
123,Ms19e,Rachimi,2,5
865,Ms19w,Kasugao,7,0
86,Ms20e,Futatsukuba,0,1
27,Ms20w,Wakanojo,3,4
371,Ms21e,Kyokunankai,2,5
102,Ms21w,Asahibenten,5,2
130,Ms22e,Tanaka,5,2
158,Ms22w,Natsubori,4,3
216,Ms23e,Raiko,4,3
111,Ms23w,Tochitaiki,3,4
104,Ms24e,Wakaazuma,6,1
336,Ms24w,Yoshikiyama,1,6
95,Ms25e,Hidenokuni,3,4
296,Ms25w,Yoshiazuma,4,3
269,Ms26e,Hokutoarashi,4,3
1204,Ms26w,Kakizoe,4,3
1109,Ms27e,Daishoma,2,5
134,Ms27w,Fukuzono,5,2
94,Ms28e,Kimenryu,3,4
124,Ms28w,Saigo,5,2
185,Ms29e,Yoshio,4,3
983,Ms29w,Kirinofuji,0,7
125,Ms30e,Munakata,3,4
244,Ms30w,Kaishozan,3,4
173,Ms31e,Ryukai,4,3
121,Ms31w,Masunobori,3,4
179,Ms32e,Tenichi,5,2
576,Ms32w,Kaishoryu,2,5
243,Ms33e,Akinohana,2,5
779,Ms33w,Chiyonohana,4,3
76,Ms34e,Hoshitango,5,2
456,Ms34w,Omusashi,3,4
128,Ms35e,Nishikikaze,5,2
150,Ms35w,Tokiyutaka,4,3
106,Ms36e,Torafusuyama,3,4
252,Ms36w,Rikiryuyama,3,4
161,Ms37e,Kotohikari,1,6
223,Ms37w,Musashifuji,3,4
180,Ms38e,Wakainami,4,3
136,Ms38w,Dewanosato,3,4
898,Ms39e,Chiyohakuho,5,2
204,Ms39w,Ryuho,4,3
365,Ms40e,Kotokuni,4,3
879,Ms40w,Tashiro,3,4
194,Ms41e,Hidanodake,2,5
381,Ms41w,Katsumayama,2,5
82,Ms42e,Tochitenko,6,1
232,Ms42w,Nanbara,3,3
786,Ms43e,Ominami,4,3
785,Ms43w,Furuichi,5,2
90,Ms44e,Fukkoyama,6,1
481,Ms44w,Enatsukasa,1,6
120,Ms45e,Aranonami,2,5
280,Ms45w,Shimatora,4,3
999,Ms46e,Takanofuji,2,5
273,Ms46w,Tochimusashi,3,4
172,Ms47e,Kirinoumi,5,2
258,Ms47w,Hiyoriyama,3,4
451,Ms48e,Yokutsukasa,5,2
237,Ms48w,Fujinokaze,4,3
291,Ms49e,Tochiarashi,4,3
504,Ms49w,Kainowaka,3,4
645,Ms50e,Kiozan,5,2
275,Ms50w,Kaiseizan,2,5
198,Ms51e,Tsurusaki,1,6
347,Ms51w,Kotoyama,3,4
250,Ms52e,Shindo,3,4
1134,Ms52w,Bukozan,3,4
315,Ms53e,Nadatsukasa,0,0
334,Ms53w,Hokutojo,5,2
166,Ms54e,Kuroiwa,2,5
214,Ms54w,Toshinyama,6,1
290,Ms55e,Tamatsurugi,4,3
369,Ms55w,Kanko,4,3
162,Ms56e,Tamaryoma,0,1
662,Ms56w,Kotoshiiba,1,6
59,Ms57e,Susanoumi,4,3
314,Ms57w,Daihoyama,3,4
153,Ms58e,Takinooto,3,4
795,Ms58w,Tamaasuka,5,2
165,Ms59e,Kawaguchi,3,4
278,Ms59w,Matsunotani,5,2
649,Ms60e,Wakasuruga,4,3
407,Ms60w,Futasegawa,2,5
403,Sd1e,Kaiko,1,2
66,Sd1w,Wakahayato,4,3
259,Sd2e,Asakiumi,3,4
240,Sd2w,Shigezakura,5,2
339,Sd3e,Hayasegawa,2,5
114,Sd3w,Yanagi,4,3
115,Sd4e,Kabutonishiki,4,3
154,Sd4w,Toshinriki,2,5
294,Sd5e,Masutaka,3,4
306,Sd5w,Wakayuki,6,1
864,Sd6e,Yamauchi,3,4
36,Sd6w,Asanosho,0,0
197,Sd7e,Maenowaka,0,0
469,Sd7w,Tenpozan,4,3
395,Sd8e,Ryuyo,5,2
202,Sd8w,Teruazuma,4,3
901,Sd9e,Hananosato,2,5
229,Sd9w,Tokugoyama,2,5
146,Sd10e,Fukuseyama,4,3
307,Sd10w,Kakureiho,1,6
1190,Sd11e,Murata,1,4
319,Sd11w,Wakashinobu,4,3
430,Sd12e,Tamao,4,3
148,Sd12w,Aoba,4,3
511,Sd13e,Yotsuguruma,3,4
190,Sd13w,Wakachikuba,3,4
182,Sd14e,Kyokuhikari,3,4
1187,Sd14w,Kokkai,7,0
324,Sd15e,Kyokushoten,2,5
333,Sd15w,Wakamitsuya,3,4
353,Sd16e,Fujitsukasa,4,3
361,Sd16w,Fukutaro,6,1
356,Sd17e,Motohashi,6,1
335,Sd17w,Komanofuji,5,2
142,Sd18e,Tsujimoto,5,2
596,Sd18w,Maenishiki,3,4
1029,Sd19e,Kondo,3,4
602,Sd19w,Hokuyuho,1,6
311,Sd20e,Naminooto,4,3
308,Sd20w,Asahayate,4,3
657,Sd21e,Ieda,4,3
523,Sd21w,Mitanoyama,2,5
929,Sd22e,Kirinowaka,4,3
171,Sd22w,Tokinoboru,3,4
540,Sd23e,Shikinoumi,3,4
254,Sd23w,Konoryu,2,5
