id,rank,rikishi,w,l
1123,Y1e,Hakuho,14,1
2830,O1e,Kotooshu,8,7
6432,O1w,Baruto,11,4
1111,O2e,Harumafuji,0,4
7,O2w,Kaio,12,3
6473,S1e,Tochiozan,7,8
1219,S1w,Kakuryu,7,8
6771,K1e,Aran,4,11
6599,K1w,Tochinoshin,6,9
1235,M1e,Kisenosato,10,5
1226,M1w,Kotoshogiku,9,6
89,M2e,Aminishiki,8,7
1009,M2w,Asasekiryu,6,9
6018,M3e,Homasho,7,8
813,M3w,Kitataiki,5,10
1011,M4e,Hakuba,4,11
1284,M4w,Takekaze,6,9
5967,M5e,Yoshikaze,8,7
39,M5w,Wakanosato,5,10
1187,M6e,Kokkai,4,11
2930,M6w,Tokusegawa,8,7
206,M7e,Kotokasuga,5,10
6010,M7w,Kimurayama,5,10
5944,M8e,Tamawashi,9,6
1018,M8w,Shimotori,6,9
41,M9e,Kyokutenho,9,6
1227,M9w,Toyonoshima,14,1
6572,M10e,Gagamaru,9,6
7115,M10w,Tosayutaka,9,6
1136,M11e,Mokonami,7,8
2818,M11w,Tokitenku,8,7
875,M12e,Takamisakari,8,7
864,M12w,Bushuyama,3,12
4980,M13e,Sokokurai,6,9
10,M13w,Tochinonada,6,9
6468,M14e,Goeido,12,3
842,M14w,Miyabiyama,9,6
1106,M15e,Koryu,8,7
865,M15w,Kasugao,5,10
1141,M16e,Shotenro,9,6
6463,M16w,Okinoumi,8,7
135,M17e,Hokutoriki,0,0
900,J1e,Wakakoyu,10,5
2835,J1w,Shironoryu,6,9
78,J2e,Toyozakura,9,6
2842,J2w,Sadanofuji,5,10
2831,J3e,Hoshikaze,5,10
226,J3w,Wakatenro,6,9
113,J4e,Asofuji,6,9
6467,J4w,Toyohibiki,11,4
371,J5e,Kyokunankai,10,5
2847,J5w,Masatsukasa,8,7
6753,J6e,Kaisei,11,4
1032,J6w,Hochiyama,6,9
1204,J7e,Kakizoe,7,8
11728,J7w,Takarafuji,9,6
13,J8e,Tosanoumi,4,11
152,J8w,Tamanoshima,9,6
6620,J9e,Sakaizawa,10,5
2879,J9w,Sadanoumi,8,7
6767,J10e,Tochinowaka,11,4
795,J10w,Tamaasuka,4,11
6480,J11e,Takayasu,11,4
6654,J11w,Masunoyama,6,9
