id,rank,rikishi,w,l
1111,Y1e,Harumafuji,0,0
1123,Y1w,Hakuho,14,1
1235,O1e,Kisenosato,7,8
1219,O1w,Kakuryu,14,1
1226,O2e,Kotoshogiku,9,6
6468,S1e,Goeido,8,7
2830,S1w,Kotooshu,8,7
11784,K1e,Myogiryu,0,4
6473,K1w,Tochiozan,11,4
1227,M1e,Toyonoshima,8,7
6463,M1w,Okinoumi,7,8
11934,M2e,Chiyotairyu,4,11
6491,M2w,Ikioi,6,9
11786,M3e,Aoiyama,6,9
6467,M3w,Toyohibiki,5,10
89,M4e,Aminishiki,6,9
1284,M4w,Takekaze,6,9
6614,M5e,Shohozan,9,6
41,M5w,Kyokutenho,6,9
5944,M6e,Tamawashi,8,7
6753,M6w,Kaisei,8,7
11728,M7e,Takarafuji,7,8
6018,M7w,Homasho,0,0
813,M8e,Kitataiki,7,8
6767,M8w,Tochinowaka,9,6
6480,M9e,Takayasu,9,6
2851,M9w,Fujiazuma,5,10
2842,M10e,Sadanofuji,6,9
12055,M10w,Endo,11,4
1141,M11e,Shotenro,2,13
5967,M11w,Yoshikaze,10,5
6572,M12e,Gagamaru,8,7
6928,M12w,Chiyootori,10,5
7239,M13e,Kyokushuho,5,10
2818,M13w,Tokitenku,4,11
2929,M14e,Kagamio,6,9
6654,M14w,Masunoyama,7,8
11726,M15e,Tokushoryu,8,7
11724,M15w,Takanoiwa,7,8
11987,M16e,Osunaarashi,9,6
5985,M16w,Satoyama,7,8
9079,M17e,Kotoyuki,0,0
6531,J1e,Asahisho,7,8
11927,J1w,Terunofuji,12,3
6770,J2e,Tenkaiho,8,7
11840,J2w,Chiyoo,5,10
11971,J3e,Jokoryu,10,5
11723,J3w,Azumaryu,10,5
8904,J4e,Homarefuji,6,9
39,J4w,Wakanosato,5,10
6642,J5e,Chiyonokuni,7,8
795,J5w,Tamaasuka,9,6
7240,J6e,Chiyomaru,13,2
6497,J6w,Daido,8,7
1009,J7e,Asasekiryu,9,6
11989,J7w,Daikiho,5,10
6552,J8e,Sotairyu,8,7
900,J8w,Wakakoyu,6,9
7121,J9e,Tokushinho,8,7
8900,J9w,Akiseyama,5,10
296,J10e,Yoshiazuma,7,8
2832,J10w,Arawashi,8,7
4980,J11e,Sokokurai,8,7
6010,J11w,Kimurayama,4,11
6600,J12e,Tochihiryu,7,8
