id,rank,rikishi,w,l
1123,Y1e,Hakuho,12,3
878,Y1w,Asashoryu,13,2
2830,O1e,Kotooshu,9,6
1111,O1w,Harumafuji,10,5
876,O2e,Kotomitsuki,1,7
7,O2w,Kaio,9,6
6432,S1e,Baruto,12,3
8,S1w,Chiyotaikai,0,4
1226,K1e,Kotoshogiku,6,9
1219,K1w,Kakuryu,7,8
1227,M1e,Toyonoshima,8,7
6599,M1w,Tochinoshin,5,10
6468,M2e,Goeido,7,8
842,M2w,Miyabiyama,5,10
135,M3e,Hokutoriki,3,12
1235,M3w,Kisenosato,9,6
1204,M4e,Kakizoe,6,9
1284,M4w,Takekaze,6,9
5967,M5e,Yoshikaze,6,9
41,M5w,Kyokutenho,8,7
864,M6e,Bushuyama,2,13
89,M6w,Aminishiki,11,4
5944,M7e,Tamawashi,8,7
39,M7w,Wakanosato,9,6
2818,M8e,Tokitenku,5,5
1009,M8w,Asasekiryu,6,9
1187,M9e,Kokkai,5,10
1141,M9w,Shotenro,3,12
6473,M10e,Tochiozan,8,7
6771,M10w,Aran,10,5
875,M11e,Takamisakari,7,8
1136,M11w,Mokonami,6,9
6018,M12e,Homasho,9,6
7115,M12w,Tosayutaka,10,5
152,M13e,Tamanoshima,7,8
1018,M13w,Shimotori,8,7
1087,M14e,Iwakiyama,9,6
1011,M14w,Hakuba,9,6
813,M15e,Kitataiki,9,6
10,M15w,Tochinonada,5,10
1106,M16e,Koryu,3,12
6467,M16w,Toyohibiki,12,3
2930,J1e,Tokusegawa,9,6
6034,J1w,Sagatsukasa,9,6
6463,J2e,Okinoumi,10,5
206,J2w,Kotokasuga,5,10
2834,J3e,Futeno,4,11
6010,J3w,Kimurayama,7,8
900,J4e,Wakakoyu,8,7
865,J4w,Kasugao,9,6
13,J5e,Tosanoumi,8,7
226,J5w,Wakatenro,5,10
113,J6e,Asofuji,8,7
2847,J6w,Masatsukasa,9,6
795,J7e,Tamaasuka,5,10
898,J7w,Chiyohakuho,7,8
78,J8e,Toyozakura,7,8
929,J8w,Kirinowaka,6,9
5984,J9e,Shirononami,6,9
6769,J9w,Yamamotoyama,7,8
107,J10e,Kasuganishiki,6,9
6766,J10w,Kiyoseumi,9,6
2831,J11e,Hoshikaze,5,10
40,J11w,Kaiho,8,7
371,J12e,Kyokunankai,9,6
6620,J12w,Sakaizawa,10,5
6572,J13e,Gagamaru,12,3
4980,J13w,Sokokurai,9,6
11784,J14e,Myogiryu,1,2
96,J14w,Jumonji,6,9
7121,Ms1e,Tokushinho,5,2
866,Ms1w,Surugatsukasa,2,5
204,Ms2e,Ryuho,2,5
6042,Ms2w,Kurosawa,4,3
2842,Ms3e,Sadanofuji,6,1
6497,Ms3w,Nakanishi,4,3
5988,Ms4e,Kanbayashi,4,3
7138,Ms4w,Daishoumi,2,5
6538,Ms5e,Satsumahibiki,2,5
1032,Ms5w,Hochiyama,4,3
2820,Ms6e,Nakanokuni,4,3
1215,Ms6w,Takanoyama,3,4
6643,Ms7e,Takateru,3,4
6614,Ms7w,Matsutani,6,1
662,Ms8e,Kotoyutaka,4,3
11726,Ms8w,Aoki,5,2
252,Ms9e,Rikiryu,1,6
6594,Ms9w,Ryuden,3,4
6753,Ms10e,Kaisei,5,2
2849,Ms10w,Wakaryusei,3,4
300,Ms11e,Dairaido,2,5
6767,Ms11w,Tochinowaka,5,2
1054,Ms12e,Mochimaru,2,5
