id,rank,rikishi,w,l
4,Y1e,Musashimaru,4,2
2,Y1w,Takanohana,0,0
7,O1e,Kaio,2,2
8,O1w,Chiyotaikai,6,3
878,O2e,Asashoryu,14,1
6,O2w,Musoyama,10,5
19,O3e,Tochiazuma,8,7
39,S1e,Wakanosato,7,8
876,S1w,Kotomitsuki,8,7
41,K1e,Kyokutenho,7,8
71,K1w,Takanowaka,11,4
5,M1e,Takanonami,10,5
13,M1w,Tosanoumi,8,7
842,M2e,Miyabiyama,8,7
135,M2w,Hokutoriki,5,10
17,M3e,Tamakasuga,2,13
152,M3w,Tamanoshima,5,10
875,M4e,Takamisakari,5,10
22,M4w,Gojoro,4,11
35,M5e,Kyokushuzan,7,8
1018,M5w,Shimotori,7,8
10,M6e,Tochinonada,6,9
29,M6w,Kotoryu,7,8
38,M7e,Toki,9,6
50,M7w,Tokitsuumi,8,7
40,M8e,Kaiho,8,7
89,M8w,Aminishiki,9,6
14,M9e,Kotonowaka,10,5
87,M9w,Wakanoyama,8,7
31,M10e,Dejima,10,5
175,M10w,Ushiomaru,3,7
105,M11e,Buyuzan,4,11
1087,M11w,Iwakiyama,10,5
97,M12e,Tochinohana,6,9
72,M12w,Tochisakae,0,6
88,M13e,Tamarikido,6,9
96,M13w,Jumonji,8,7
9,M14e,Akinoshima,9,6
11,M14w,Aogiyama,6,9
34,M15e,Asanowaka,5,10
163,J1e,Senshuyama,5,10
107,J1w,Kasuganishiki,10,5
225,J2e,Takanotsuru,10,5
99,J2w,Komahikari,7,8
145,J3e,Kobo,9,6
63,J3w,Otsukasa,10,5
47,J4e,Chiyotenzan,3,12
43,J4w,Kinkaiyama,8,7
51,J5e,Daizen,7,8
15,J5w,Oginishiki,7,8
865,J6e,Kasugao,11,4
78,J6w,Toyozakura,7,8
874,J7e,Hamanishiki,9,6
81,J7w,Wakakosho,8,7
1009,J8e,Asasekiryu,10,5
70,J8w,Kitazakura,5,10
58,J9e,Oikari,10,5
129,J9w,Hayateumi,0,0
1284,J10e,Takekaze,10,5
64,J10w,Yotsukasa,9,6
226,J11e,Wakatenro,8,7
204,J11w,Ryuho,5,10
785,J12e,Furuichi,4,11
68,J12w,Gokenzan,7,8
26,J13e,Higonoumi,2,10
92,J13w,Harunoyama,9,6
287,Ms1e,Wakatoba,4,3
264,Ms1w,Shishio,3,4
149,Ms2e,Juzan,5,2
132,Ms2w,Kotonomine,4,3
25,Ms3e,Hamanoshima,3,4
84,Ms3w,Tomikaze,5,2
113,Ms4e,Asofuji,3,4
130,Ms4w,Tanaka,3,4
1225,Ms5e,Asamiyoshi,4,3
95,Ms5w,Hidenokuni,4,3
74,Ms6e,Kotokanyu,4,3
82,Ms6w,Tochitenko,1,2
1109,Ms7e,Daishoma,2,5
879,Ms7w,Tashiro,2,5
167,Ms8e,Tamanokuni,6,1
76,Ms8w,Hoshitango,2,5
1187,Ms9e,Kokkai,4,3
102,Ms9w,Asahibenten,2,5
79,Ms10e,Kotoiwakuni,3,4
222,Ms10w,Sumanofuji,4,3
296,Ms11e,Yoshiazuma,3,4
80,Ms11w,Otoryu,2,5
69,Ms12e,Towanoyama,5,2
150,Ms12w,Tokiyutaka,3,4
168,Ms13e,Hokutoiwa,4,3
134,Ms13w,Fukuzono,2,5
1204,Ms14e,Kakizoe,6,1
784,Ms14w,Daishodai,4,3
147,Ms15e,Toyonokuni,3,3
90,Ms15w,Fukkoyama,4,3
268,Ms16e,Takahijiri,1,6
173,Ms16w,Ryukai,5,2
103,Ms17e,Tochifudo,4,3
205,Ms17w,Fujinohana,5,2
124,Ms18e,Saigo,1,6
