id,rank,rikishi,w,l
1,Y1e,Akebono,10,5
2,Y1w,Takanohana,10,5
3,O1e,Wakanohana,12,3
4,O1w,Musashimaru,10,5
5,O2e,Takanonami,11,4
6,S1e,Musoyama,5,10
7,S1w,Kaio,7,8
8,K1e,Chiyotaikai,8,7
9,K1w,Akinoshima,10,5
10,M1e,Tochinonada,7,8
11,M1w,Aogiyama,3,12
12,M2e,Kotonishiki,11,4
13,M2w,Tosanoumi,4,11
14,M3e,Kotonowaka,4,11
15,M3w,Oginishiki,8,7
16,M4e,Minatofuji,4,11
17,M4w,Tamakasuga,4,11
18,M5e,Takatoriki,9,6
19,M5w,Tochiazuma,0,0
20,M6e,Shikishima,8,7
21,M6w,Asahiyutaka,7,8
22,M7e,Gojoro,9,6
23,M7w,Tochinowaka,8,7
24,M8e,Ganyu,8,7
25,M8w,Hamanoshima,8,7
26,M9e,Higonoumi,8,7
27,M9w,Wakanojo,8,7
28,M10e,Mitoizumi,6,9
29,M10w,Kotoryu,6,9
30,M11e,Kitakachidoki,5,10
31,M11w,Dejima,10,5
32,M12e,Akinoshu,2,13
33,M12w,Terao,9,6
34,M13e,Asanowaka,7,8
35,M13w,Kyokushuzan,9,6
36,M14e,Asanosho,8,7
37,M14w,Kotoinazuma,8,7
38,M15e,Toki,7,8
39,M15w,Wakanosato,10,5
40,M16e,Kaiho,8,7
41,J1e,Kyokutenho,8,7
42,J1w,Mainoumi,4,11
43,J2e,Kinkaiyama,9,6
44,J2w,Kushimaumi,7,8
45,J3e,Daishoho,5,9
46,J3w,Dewaarashi,10,5
47,J4e,Chiyotenzan,7,8
48,J4w,Oginohana,6,9
49,J5e,Misugisato,4,11
50,J5w,Tokitsuumi,8,7
51,J6e,Daizen,7,8
52,J6w,Tomonohana,6,9
53,J7e,Tokitsunada,8,7
54,J7w,Ohinode,7,8
55,J8e,Zenshinyama,8,7
56,J8w,Masutsuyoshi,4,11
57,J9e,Yamato,1,14
58,J9w,Oikari,10,5
59,J10e,Susanoumi,9,6
60,J10w,Toyonoumi,9,6
61,J11e,Hokutohikari,8,7
62,J11w,Daishi,10,5
63,J12e,Otsukasa,9,6
64,J12w,Yotsukasa,9,6
65,J13e,Dewataira,9,6
66,J13w,Wakahayato,8,7
67,Ms1e,Tochinofuji,4,3
68,Ms1w,Gokenzan,4,3
69,Ms2e,Otakayama,2,5
70,Ms2w,Kitazakura,6,1
71,Ms3e,Takaozaki,3,4
72,Ms3w,Tochinoiwa,4,3
73,Ms4e,Kanechika,2,5
74,Ms4w,Kotokanyu,4,3
75,Ms5e,Daihisho,4,3
76,Ms5w,Hoshitango,5,2
77,Ms6e,Yutakafuji,3,4
78,Ms6w,Toyozakura,6,1
79,Ms7e,Kotoiwakuni,1,6
80,Ms7w,Otoryu,2,5
81,Ms8e,Wakakosho,3,4
82,Ms8w,Tochitenko,1,1
83,Ms9e,Arashi,4,3
84,Ms9w,Tomikaze,0,0
85,Ms10e,Daikiyama,3,4
86,Ms10w,Futatsukuba,5,2
87,Ms11e,Wakanoyama,5,2
88,Ms11w,Tamarikido,3,4
89,Ms12e,Aminishiki,4,3
90,Ms12w,Fukukoyama,3,4
91,Ms13e,Hoshiandesu,4,3
92,Ms13w,Tokiryu,1,4
93,Ms14e,Tamanohana,2,5
94,Ms14w,Kimenryu,1,6
95,Ms15e,Wakanomiya,2,5
96,Ms15w,Kaigatake,5,2
97,Ms16e,Yachi,5,2
98,Ms16w,Shimanoryu,4,3
99,Ms17e,Komahikari,4,3
100,Ms17w,Shinmei,3,4
101,Ms18e,Dewanofuji,4,1
102,Ms18w,Kyokubenten,4,3
103,Ms19e,Tochifudo,6,1
104,Ms19w,Wakaazuma,3,4
105,Ms20e,Tominagayama,4,3
106,Ms20w,Torafusuyama,5,2
107,Ms21e,Kasuganishiki,6,1
108,Ms21w,Ominato,0,0
109,Ms22e,Arauma,3,4
110,Ms22w,Wakakaze,2,5
111,Ms23e,Tanimura,2,5
112,Ms23w,Gokokuyama,1,6
113,Ms24e,Asofuji,3,4
114,Ms24w,Yanagi,0,3
115,Ms25e,Kabutonishiki,3,4
116,Ms25w,Nakao,5,2
117,Ms26e,Matenro,4,3
118,Ms26w,Midorifuji,4,3
119,Ms27e,Takamihana,5,2
120,Ms27w,Aranonami,4,3
121,Ms28e,Masunobori,3,4
122,Ms28w,Futasewaka,4,3
123,Ms29e,Chiyonosho,2,5
124,Ms29w,Saigo,5,2
125,Ms30e,Munakata,2,5
126,Ms30w,Tochinoyama,3,4
127,Ms31e,Futatsukuni,4,3
128,Ms31w,Nishikikaze,2,5
129,Ms32e,Saito,5,2
130,Ms32w,Tanaka,3,4
131,Ms33e,Karatsunada,3,4
132,Ms33w,Kotonomine,4,3
133,Ms34e,Ishinriki,5,2
134,Ms34w,Fukuzono,3,4
135,Ms35e,Hokutoriki,1,6
136,Ms35w,Dewanosato,3,4
137,Ms36e,Higotsukasa,4,3
138,Ms36w,Kaishinzan,6,1
139,Ms37e,Kyokuryuzan,4,3
140,Ms37w,Ohidake,2,5
141,Ms38e,Sakaguchi,4,3
142,Ms38w,Tsujimoto,4,3
143,Ms39e,Daiden,3,4
144,Ms39w,Ikemori,3,4
145,Ms40e,Kobo,6,1
146,Ms40w,Fukuseyama,3,4
147,Ms41e,Minami,2,5
148,Ms41w,Aoba,5,2
149,Ms42e,Ishizaki,5,2
150,Ms42w,Tokiyutaka,2,5
151,Ms43e,Fukunoryu,2,5
152,Ms43w,Tamanonada,4,3
153,Ms44e,Takinooto,4,3
154,Ms44w,Toshinriki,3,4
