id,rank,rikishi,w,l
1123,Y1e,Hakuho,13,2
1111,Y1w,Harumafuji,14,1
1235,O1e,Kisenosato,13,2
1226,O1w,Kotoshogiku,1,2
1219,O2e,Kakuryu,9,6
2830,O2w,Kotooshu,1,3
6468,S1e,Goeido,8,7
6473,S1w,Tochiozan,7,8
6614,K1e,Shohozan,4,11
6463,K1w,Okinoumi,7,8
11784,M1e,Myogiryu,8,7
89,M1w,Aminishiki,6,9
41,M2e,Kyokutenho,5,10
1227,M2w,Toyonoshima,8,7
6480,M3e,Takayasu,3,12
1284,M3w,Takekaze,7,8
6018,M4e,Homasho,5,10
6767,M4w,Tochinowaka,4,11
11786,M5e,Aoiyama,10,5
6753,M5w,Kaisei,7,8
11934,M6e,Chiyotairyu,11,4
6491,M6w,Ikioi,11,4
6467,M7e,Toyohibiki,9,6
12055,M7w,Endo,6,9
11728,M8e,Takarafuji,8,7
6770,M8w,Tenkaiho,2,13
2842,M9e,Sadanofuji,7,8
813,M9w,Kitataiki,8,7
2818,M10e,Tokitenku,6,9
9079,M10w,Kotoyuki,4,3
6654,M11e,Masunoyama,6,5
5944,M11w,Tamawashi,10,5
11971,M12e,Jokoryu,3,12
2851,M12w,Fujiazuma,8,7
5967,M13e,Yoshikaze,8,7
6572,M13w,Gagamaru,8,7
7239,M14e,Kyokushuho,8,7
11726,M14w,Tokushoryu,7,8
1141,M15e,Shotenro,9,6
11987,M15w,Osunaarashi,7,8
6771,M16e,Aran,0,0
795,M16w,Tamaasuka,4,11
2929,J1e,Kagamio,10,5
11724,J1w,Takanoiwa,8,7
6928,J2e,Chiyootori,13,2
11723,J2w,Azumaryu,7,8
11927,J3e,Terunofuji,8,7
6642,J3w,Chiyonokuni,7,6
1009,J4e,Asasekiryu,6,9
6531,J4w,Asahisho,9,6
8904,J5e,Homarefuji,8,7
39,J5w,Wakanosato,8,7
5985,J6e,Satoyama,10,5
296,J6w,Yoshiazuma,5,10
7121,J7e,Tokushinho,6,9
4980,J7w,Sokokurai,5,10
8900,J8e,Akiseyama,6,9
11840,J8w,Chiyoo,10,5
5988,J9e,Oiwato,3,12
11989,J9w,Daikiho,8,7
6552,J10e,Sotairyu,8,7
6497,J10w,Daido,9,6
900,J11e,Wakakoyu,8,7
6010,J11w,Kimurayama,7,8
