id,rank,rikishi,w,l
1,O1e,Akebono,0,0
1287,O1w,Konishiki,10,5
1301,O2eHD,Kirishima,11,4
9,S1e,Akinoshima,10,5
12,S1w,Kotonishiki,6,9
4,K1e,Musashimaru,11,4
49,K1w,Misugisato,8,7
2,K2eHD,Takahanada,8,7
157,K2wHD,Tomoefuji,0,2
3,M1e,Wakahanada,4,9
28,M1w,Mitoizumi,13,2
1295,M2e,Kyokudozan,9,6
45,M2w,Daishoho,5,10
44,M3e,Kushimaumi,6,9
1311,M3w,Kototsubaki,5,5
1299,M4e,Kiraiho,7,8
60,M4w,Toyonoumi,8,7
23,M5e,Tochinowaka,5,10
1302,M5w,Takamisugi,7,8
1307,M6e,Daishoyama,8,7
160,M6w,Tatsuhikari,4,11
1303,M7e,Kotofuji,8,7
30,M7w,Kitakachidoki,7,8
18,M8e,Takatoriki,9,6
48,M8w,Oginohana,8,5
1330,M9e,Ryogoku,6,5
87,M9w,Wakanoyama,6,9
14,M10e,Kotonowaka,8,7
1310,M10w,Kirinishiki,8,7
42,M11e,Mainoumi,8,7
53,M11w,Tokitsunada,8,7
1326,M12e,Tsunenoyama,4,11
5,M12w,Takanonami,9,6
33,M13e,Terao,9,6
1315,M13w,Enazakura,4,11
51,M14e,Daizen,7,8
1286,M14w,Kenko,3,12
1292,M15e,Kotogaume,8,7
1319,M15w,Tachihikari,7,8
1317,M16e,Hananokuni,6,9
1309,J1e,Tamakairiki,9,6
1290,J1w,Wakashoyo,11,4
55,J2e,Zenshinyama,5,10
1329,J2w,Daigaku,3,3
1285,J3e,Asahisato,8,7
1296,J3w,Kasugafuji,8,7
11,J4e,Aogiyama,8,7
1294,J4w,Naminohana,10,5
1332,J5e,Sakahoko,5,10
1323,J5w,Kumao,7,8
37,J6e,Kotoinazuma,11,4
1305,J6w,Kyokugozan,8,7
1334,J7e,Wakasegawa,2,13
1331,J7w,Saganobori,6,9
77,J8e,Yutakafuji,5,10
7,J8w,Kaio,9,6
1306,J9e,Hitachiryu,7,8
15,J9w,Oginishiki,7,8
16,J10e,Minatofuji,8,7
26,J10w,Higonoumi,8,7
1333,J11e,Sasshunada,4,11
82,J11w,Tochitenko,7,8
1327,J12e,Yoshinobori,9,6
67,J12w,Tochinofuji,10,5
1325,J13e,Wakatosho,9,6
1288,J13w,Kotobeppu,10,5
73,Ms1e,Gassan,3,4
76,Ms1w,Hoshitango,4,3
1322,Ms2e,Hidenoumi,4,3
1324,Ms2w,Daikiko,2,5
1392,Ms3e,Akinokuni,4,3
120,Ms3w,Dodoyama,2,5
91,Ms4e,Hoshiandesu,5,2
372,Ms4w,Chokairyu,2,5
1394,Ms5e,Wakadozan,3,4
133,Ms5w,Genkai,4,3
1313,Ms6e,Komafudo,4,3
209,Ms6w,Ota,4,2
1393,Ms7e,Daishoryu,3,4
1328,Ms7w,Yamanakayama,4,3
1340,Ms8e,Taishin,1,6
1289,Ms8w,Rikio,5,2
241,Ms9e,Tatsutanaka,4,3
1391,Ms9w,Mitsueyama,2,5
145,Ms10e,Mineyama,3,4
1373,Ms10w,Fukunosato,3,4
74,Ms11e,Kotononada,5,2
1557,Ms11w,Shinminato,2,5
1336,Ms12e,Nakajima,4,3
1435,Ms12w,Rikitoshi,2,5
52,Ms13e,Narimatsu,5,2
159,Ms13w,Kiyota,4,3
234,Ms14e,Kotoasaki,6,1
29,Ms14w,Kotonakano,3,4
1536,Ms15e,Fusanokuni,3,4
174,Ms15w,Mutsuhokkai,4,3
25,Ms16e,Hamasu,6,1
1297,Ms16w,Dairyu,3,4
1620,Ms17e,Isamigoma,1,6
110,Ms17w,Wakakaze,4,3
21,Ms18e,Asahiyutaka,5,2
1526,Ms18w,Wakaarashi,0,0
1390,Ms19e,Kondo,5,2
1492,Ms19w,Kusunosato,3,4
143,Ms20e,Daiden,3,4
1357,Ms20w,Yamanishiki,2,5
191,Ms21e,Kiyonofuji,2,5
22,Ms21w,Wakatenryu,4,3
1546,Ms22e,Kishinosato,4,3
153,Ms22w,Nishida,4,3
34,Ms23e,Wakaadachi,7,0
1473,Ms23w,Kisenomori,2,5
132,Ms24e,Kotonomine,0,2
1516,Ms24w,Aratakayama,3,4
1440,Ms25e,Kototohaku,3,4
1825,Ms25w,Morimoto,3,4
1537,Ms26e,Kiryuyama,3,4
1346,Ms26w,Kengaku,1,6
36,Ms27e,Ozawa,4,3
62,Ms27w,Daishi,5,2
54,Ms28e,Nishidayama,5,2
32,Ms28w,Akinoryu,1,6
1468,Ms29e,Narayama,4,3
1500,Ms29w,Hokutoasahi,3,4
68,Ms30e,Goto,2,5
1609,Ms30w,Takamiwaka,5,2
20,Ms31e,Yoshitane,4,3
1384,Ms31w,Takeru,4,3
1428,Ms32e,Daikaizan,3,4
1467,Ms32w,Komahiryu,2,5
1298,Ms33e,Kotoarashi,4,3
2047,Ms33w,Ozora,1,6
1429,Ms34e,Ishinotani,0,0
1443,Ms34w,Otsuka,4,3
196,Ms35e,Kakehata,3,4
1447,Ms35w,Daishiryu,5,2
1649,Ms36e,Kosenryu,3,4
1513,Ms36w,Godoriki,5,2
140,Ms37e,Ohidake,2,1
1360,Ms37w,Oishida,3,4
1487,Ms38e,Tatsubayama,1,2
144,Ms38w,Ikemori,5,2
1502,Ms39e,Kisezakura,3,4
1586,Ms39w,Daishinki,3,4
238,Ms40e,Umenosato,6,1
1341,Ms40w,Seifuriki,6,1
236,Ms41e,Takanosho,3,4
1430,Ms41w,Minenofuji,4,3
1314,Ms42e,Owakamatsu,4,3
119,Ms42w,Takamihana,4,3
1495,Ms43e,Mutsukonryu,3,4
1461,Ms43w,Musashiryu,4,3
24,Ms44e,Ganyu,2,5
1511,Ms44w,Kurachi,2,5
142,Ms45e,Tsujimoto,4,3
1520,Ms45w,Hidenohana,2,5
169,Ms46e,Ryukayama,3,4
1344,Ms46w,Akinomine,5,2
1318,Ms47e,Shigenoumi,5,2
85,Ms47w,Nagasawa,0,2
1577,Ms48e,Tenraiyama,4,3
1469,Ms48w,Yohoyama,2,5
1291,Ms49e,Sunahama,3,4
1673,Ms49w,Tokuoyama,3,4
1715,Ms50e,Masakaze,5,2
1972,Ms50w,Moriyama,0,0
121,Ms51e,Koriyama,4,3
1642,Ms51w,Raiko,2,5
109,Ms52e,Arauma,5,2
79,Ms52w,Kotofujimoto,5,2
1762,Ms53e,Hagurosato,0,7
189,Ms53w,Uchihori,1,6
1567,Ms54e,Oshimayama,4,3
1464,Ms54w,Tochigeno,4,3
1784,Ms55e,Mihohyuga,3,4
1772,Ms55w,Araya,3,4
83,Ms56e,Yamane,5,2
1462,Ms56w,Musoriki,4,3
1512,Ms57e,Fukuryudake,0,0
94,Ms57w,Kimenryu,1,2
1591,Ms58e,Yamanoumi,2,4
274,Ms58w,Wakanoshima,3,4
1452,Ms59e,Kotonobori,3,4
57,Ms59w,Yamato,3,4
178,Ms60e,Kirinowaka,3,4
1420,Ms60w,Nohira,5,2
156,Sd1e,Hiryu,4,3
70,Sd1w,Kitazakura,4,3
1666,Sd2e,Kikunosato,4,3
1655,Sd2w,Kuroiwa,4,3
108,Sd3e,Ominato,6,1
1293,Sd3w,Chiyonowaka,4,3
117,Sd4e,Shirata,3,4
2147,Sd4w,Koryu,3,4
66,Sd5e,Wakahayato,5,2
208,Sd5w,Nagai,1,6
1507,Sd6e,Jinryu,6,1
1617,Sd6w,Dewaryu,2,5
1834,Sd7e,Furuichi,2,5
1355,Sd7w,Goken,6,1
1539,Sd8e,Tamakoryu,3,4
59,Sd8w,Kanesaku,7,0
134,Sd9e,Kakureizan,1,6
1588,Sd9w,Aogakiyama,4,3
1707,Sd10e,Fujinoumi,4,3
255,Sd10w,Azumaumi,2,5
1759,Sd11e,Toshu,2,5
278,Sd11w,Amanohana,2,5
1431,Sd12e,Kotodaiei,5,2
242,Sd12w,Hidakayama,3,4
1541,Sd13e,Meijokuni,4,3
146,Sd13w,Takaseyama,3,4
1763,Sd14e,Amagifuji,5,2
1616,Sd14w,Yukinoumi,4,3
1485,Sd15e,Tochiogi,0,0
136,Sd15w,Dewanosato,2,5
192,Sd16e,Fukushinryu,4,3
1985,Sd16w,Sumita,2,5
1768,Sd17e,Hinoryu,2,5
1775,Sd17w,Tamamusashi,3,4
1388,Sd18e,Tochisagami,5,2
138,Sd18w,Sentoryu,3,4
1665,Sd19e,Hoshozan,4,3
1575,Sd19w,Kototoyonaga,4,3
1671,Sd20e,Tochimiyama,4,3
1668,Sd20w,Chiyohide,6,1
387,Sd21e,Kantoryu,3,4
373,Sd21w,Setonofuji,3,4
1640,Sd22e,Kitanoryu,3,4
200,Sd22w,Edoaoi,1,6
1664,Sd23e,Tsubasafuji,4,3
227,Sd23w,Takanohikari,4,3
1458,Sd24e,Shingen,0,7
1572,Sd24w,Etsunishiki,5,2
1398,Sd25e,Nanfu,5,2
1395,Sd25w,Daitengo,3,4
1831,Sd26e,Hoshikakuo,4,3
1951,Sd26w,Yamauchi,0,0
46,Sd27e,Tsushimanada,5,2
1615,Sd27w,Minatoiwa,3,4
1565,Sd28e,Eigayama,4,3
1773,Sd28w,Matsunoumi,3,4
1658,Sd29e,Fusanoryu,3,4
176,Sd29w,Narahikari,2,5
1555,Sd30e,Datenoumi,2,5
1463,Sd30w,Kochiryu,2,5
1776,Sd31e,Fusakaze,6,1
2064,Sd31w,Seigozan,0,0
298,Sd32e,Takarafuji,5,2
124,Sd32w,Sumiya,3,4
1554,Sd33e,Ryuho,3,2
1602,Sd33w,Wakakiyama,0,0
2033,Sd34e,Kyokuomaru,4,3
223,Sd34w,Musashifuji,4,3
1600,Sd35e,Toyomusashi,2,2
1603,Sd35w,Meishoran,4,3
1641,Sd36e,Narutokuni,2,5
1700,Sd36w,Edonofuji,3,4
1634,Sd37e,Hidezakura,5,2
272,Sd37w,Shibiyama,3,4
1599,Sd38e,Matsumusashi,4,3
1895,Sd38w,Tatsufuji,2,5
1672,Sd39e,Tochinoara,3,4
1493,Sd39w,Yamanami,5,2
1866,Sd40e,Himenokuni,5,2
1552,Sd40w,Kirinohana,1,6
1613,Sd41e,Wakashofu,4,3
1975,Sd41w,Daitenhaku,3,4
229,Sd42e,Amagidake,3,4
1490,Sd42w,Kototaikai,5,2
1585,Sd43e,Owa,4,3
1503,Sd43w,Kusunokaze,4,3
1821,Sd44e,Miyagisato,1,6
115,Sd44w,Kabutonishiki,4,3
1580,Sd45e,Sadanoryu,4,3
1832,Sd45w,Settsuriki,1,6
1570,Sd46e,Kiyominato,6,1
1501,Sd46w,Kokuryuyama,5,2
