id,rank,rikishi,w,l
4,Y1e,Musashimaru,13,2
2,Y1w,Takanohana,0,0
19,O1e,Tochiazuma,10,5
8,O1w,Chiyotaikai,7,8
6,O2e,Musoyama,10,5
7,O2w,Kaio,12,3
876,S1e,Kotomitsuki,8,7
878,S1w,Asashoryu,11,4
39,K1e,Wakanosato,9,6
5,K1w,Takanonami,6,9
105,M1e,Buyuzan,0,3
13,M1w,Tosanoumi,7,8
41,M2e,Kyokutenho,6,9
14,M2w,Kotonowaka,4,11
10,M3e,Tochinonada,8,7
35,M3w,Kyokushuzan,2,13
9,M4e,Akinoshima,7,8
50,M4w,Tokitsuumi,2,6
38,M5e,Toki,8,7
63,M5w,Otsukasa,6,9
89,M6e,Aminishiki,10,5
129,M6w,Hayateumi,0,2
31,M7e,Dejima,6,9
17,M7w,Tamakasuga,8,7
842,M8e,Miyabiyama,9,6
40,M8w,Kaiho,7,8
152,M9e,Tamanoshima,6,9
51,M9w,Daizen,9,6
72,M10e,Tochisakae,5,10
47,M10w,Chiyotenzan,0,0
874,M11e,Hamanishiki,7,8
71,M11w,Takanowaka,11,4
1018,M12e,Shimotori,6,9
58,M12w,Oikari,7,8
875,M13e,Takamisakari,9,6
69,M13w,Towanoyama,0,1
15,M14e,Oginishiki,4,11
18,M14w,Takatoriki,6,9
88,M15e,Tamarikido,4,11
87,M15w,Wakanoyama,9,6
97,J1e,Tochinohana,8,7
29,J1w,Kotoryu,12,3
145,J2e,Kobo,5,10
96,J2w,Jumonji,11,4
138,J3e,Sentoryu,0,0
107,J3w,Kasuganishiki,6,9
70,J4e,Kitazakura,7,8
26,J4w,Higonoumi,9,6
175,J5e,Ushiomaru,6,8
34,J5w,Asanowaka,10,5
135,J6e,Hokutoriki,11,4
33,J6w,Terao,8,7
11,J7e,Aogiyama,8,7
81,J7w,Wakakosho,8,7
199,J8e,Kuniazuma,0,2
16,J8w,Minatofuji,6,9
62,J9e,Daishi,3,12
225,J9w,Takanotsuru,7,8
92,J10e,Harunoyama,9,6
149,J10w,Juzan,8,7
1087,J11e,Iwakiyama,8,7
222,J11w,Sumanofuji,6,9
226,J12e,Wakatenro,5,10
74,J12w,Kotokanyu,5,10
168,J13e,Hokutoiwa,8,7
163,J13w,Senshuyama,10,5
22,Ms1e,Gojoro,7,0
865,Ms1w,Kasugao,3,4
784,Ms2e,Daishodai,4,3
25,Ms2w,Hamanoshima,2,5
167,Ms3e,Tamanokuni,1,7
147,Ms3w,Toyonokuni,3,4
251,Ms4e,Wakatoryu,1,6
132,Ms4w,Kotonomine,4,3
99,Ms5e,Komahikari,5,2
287,Ms5w,Wakatoba,6,1
1009,Ms6e,Asasekiryu,5,2
68,Ms6w,Gokenzan,4,3
116,Ms7e,Wakatsutomu,1,6
43,Ms7w,Kinkaiyama,3,4
239,Ms8e,Maikaze,2,5
126,Ms8w,Tochinoyama,4,3
84,Ms9e,Tomikaze,5,2
104,Ms9w,Wakaazuma,4,3
205,Ms10e,Goto,4,3
103,Ms10w,Tochifudo,2,5
80,Ms11e,Otoryu,2,5
122,Ms11w,Daimanazuru,3,4
79,Ms12e,Kotoiwakuni,3,4
78,Ms12w,Toyozakura,6,1
102,Ms13e,Asahibenten,3,4
268,Ms13w,Takahijiri,4,3
64,Ms14e,Yotsukasa,4,3
130,Ms14w,Tanaka,4,3
1187,Ms15e,Kokkai,3,4
247,Ms15w,Oga,3,4
1225,Ms15TD,Asamiyoshi,5,2
246,Ms16e,Kyokutenzan,3,4
56,Ms16w,Masutsuyoshi,4,3
134,Ms17e,Fukuzono,5,2
