id,rank,rikishi,w,l
878,Y1e,Asashoryu,13,2
7,O1e,Kaio,12,3
8,O1w,Chiyotaikai,7,8
6,O2e,Musoyama,0,4
19,O2w,Tochiazuma,3,3
39,S1e,Wakanosato,11,4
842,S1w,Miyabiyama,9,6
876,K1e,Kotomitsuki,10,5
10,K1w,Tochinonada,6,9
31,M1e,Dejima,0,3
1123,M1w,Hakuho,12,3
1204,M2e,Kakizoe,6,9
1187,M2w,Kokkai,7,8
1087,M3e,Iwakiyama,9,6
41,M3w,Kyokutenho,5,10
152,M4e,Tamanoshima,8,7
35,M4w,Kyokushuzan,2,13
1018,M5e,Shimotori,4,11
14,M5w,Kotonowaka,9,6
13,M6e,Tosanoumi,9,6
1284,M6w,Takekaze,6,9
96,M7e,Jumonji,5,10
875,M7w,Takamisakari,8,7
78,M8e,Toyozakura,3,12
105,M8w,Buyuzan,5,10
29,M9e,Kotoryu,8,7
1421,M9w,Roho,10,5
1009,M10e,Asasekiryu,7,8
2830,M10w,Kotooshu,11,4
129,M11e,Hayateumi,9,6
135,M11w,Hokutoriki,8,7
71,M12e,Takanowaka,8,7
225,M12w,Takanotsuru,4,11
40,M13e,Kaiho,10,5
17,M13w,Tamakasuga,7,8
50,M14e,Tokitsuumi,8,7
1111,M14w,Ama,8,7
865,M15e,Kasugao,8,7
2818,M15w,Tokitenku,7,8
2834,M16e,Futeno,7,8
1235,M16w,Kisenosato,9,6
38,M17e,Toki,2,13
1227,J1e,Toyonoshima,8,7
72,J1w,Tochisakae,10,5
89,J2e,Aminishiki,9,6
22,J2w,Gojoro,9,6
70,J3e,Kitazakura,8,7
1226,J3w,Kotoshogiku,10,5
145,J4e,Kobo,7,8
63,J4w,Otsukasa,5,10
92,J5e,Harunoyama,11,4
64,J5w,Yotsukasa,4,11
784,J6e,Daishodai,6,9
34,J6w,Asanowaka,4,11
87,J7e,Wakanoyama,7,8
43,J7w,Kinkaiyama,8,7
864,J8e,Bushuyama,5,10
130,J8w,Kaido,6,9
107,J9e,Kasuganishiki,10,5
924,J9w,Wakakirin,7,8
287,J10e,Wakatoba,11,4
47,J10w,Chiyotenzan,6,9
1243,J11e,Katayama,7,8
175,J11w,Ushiomaru,5,10
795,J12e,Tamaasuka,8,7
1402,J12w,Hakurozan,8,7
147,J13e,Toyonokuni,6,9
99,J13w,Ishide,12,3
206,J14e,Kotokasuga,7,8
874,J14w,Hamanishiki,1,14
240,Ms1e,Ichinotani,3,4
113,Ms1w,Asofuji,6,1
244,Ms2e,Kaishozan,2,5
122,Ms2w,Daimanazuru,4,3
222,Ms3e,Sumanofuji,5,2
163,Ms3w,Senshuyama,5,2
97,Ms4e,Tochinohana,4,3
1032,Ms4w,Hochiyama,2,5
239,Ms5e,Maikaze,6,1
1109,Ms5w,Daishoma,2,5
371,Ms6e,Kyokunankai,5,2
1031,Ms6w,Ryuo,3,4
365,Ms7e,Kotokuni,4,3
149,Ms7w,Juzan,0,0
898,Ms8e,Chiyohakuho,4,3
5988,Ms8w,Kanbayashi,4,3
785,Ms9e,Furuichi,2,5
1106,Ms9w,Koryu,3,4
296,Ms10e,Yoshiazuma,3,4
300,Ms10w,Dairaido,2,5
74,Ms11e,Kotokanyu,5,2
5967,Ms11w,Onishi,3,4
81,Ms12e,Wakakosho,3,4
136,Ms12w,Dewanosato,4,3
204,Ms13e,Ryuho,2,5
68,Ms13w,Gokenzan,4,3
132,Ms14e,Kotonomine,0,7
167,Ms14w,Tamamitsukuni,5,2
90,Ms15e,Fukkoyama,4,3
901,Ms15w,Hananosato,4,3
576,Ms16e,Kaishoryu,3,4
216,Ms16w,Raiko,6,1
134,Ms17e,Fukuzono,6,1
