id,rank,rikishi,w,l
878,Y1e,Asashoryu,14,1
8,O1e,Chiyotaikai,6,9
7,O1w,Kaio,10,5
19,O2w,Tochiazuma,10,5
842,S1e,Miyabiyama,5,10
1123,S1w,Hakuho,8,7
1087,K1e,Iwakiyama,4,11
2830,K1w,Kotooshu,4,11
41,M1e,Kyokutenho,6,9
39,M1w,Wakanosato,8,7
876,M2e,Kotomitsuki,9,6
1204,M2w,Kakizoe,6,9
13,M3e,Tosanoumi,10,5
129,M3w,Hayateumi,0,0
1187,M4e,Kokkai,9,6
10,M4w,Tochinonada,8,7
31,M5e,Dejima,7,8
135,M5w,Hokutoriki,7,8
35,M6e,Kyokushuzan,5,10
1421,M6w,Roho,11,4
96,M7e,Jumonji,7,8
152,M7w,Tamanoshima,12,3
1018,M8e,Shimotori,2,10
875,M8w,Takamisakari,9,6
14,M9e,Kotonowaka,8,7
1009,M9w,Asasekiryu,8,7
105,M10e,Buyuzan,6,9
40,M10w,Kaiho,11,4
865,M11e,Kasugao,1,14
1111,M11w,Ama,9,6
71,M12e,Takanowaka,7,8
29,M12w,Kotoryu,0,4
1227,M13e,Toyonoshima,7,8
2834,M13w,Futeno,8,7
107,M14e,Kasuganishiki,1,3
78,M14w,Toyozakura,8,7
17,M15e,Tamakasuga,7,8
1235,M15w,Kisenosato,8,7
50,M16e,Tokitsuumi,8,7
63,M16w,Otsukasa,4,11
99,M17e,Ishide,6,9
89,M17w,Aminishiki,9,6
70,J1e,Kitazakura,5,10
1402,J1w,Hakurozan,6,9
38,J2e,Toki,8,7
2818,J2w,Tokitenku,10,5
1284,J3e,Takekaze,11,4
113,J3w,Asofuji,6,9
1226,J4e,Kotoshogiku,13,2
287,J4w,Wakatoba,8,7
1243,J5e,Katayama,10,5
34,J5w,Asanowaka,1,14
225,J6e,Takanotsuru,8,7
22,J6w,Gojoro,5,10
145,J7e,Kobo,6,9
43,J7w,Kinkaiyama,6,9
795,J8e,Tamaasuka,10,5
87,J8w,Wakanoyama,8,7
784,J9e,Daishodai,9,6
898,J9w,Chiyohakuho,3,8
72,J10e,Tochisakae,11,4
92,J10w,Harunoyama,5,10
924,J11e,Wakakirin,0,0
163,J11w,Senshuyama,11,4
122,J12e,Daimanazuru,6,9
64,J12w,Yotsukasa,8,7
175,J13e,Ushiomaru,5,10
97,J13w,Tochinohana,10,5
239,J14e,Maikaze,7,8
130,J14w,Kaido,7,8
147,Ms1e,Toyonokuni,2,5
5988,Ms1w,Kanbayashi,5,2
240,Ms2e,Ichinotani,3,4
47,Ms2w,Chiyotenzan,5,2
5984,Ms3e,Shiraishi,3,4
90,Ms3w,Fukkoyama,3,4
206,Ms4e,Kotokasuga,4,3
136,Ms4w,Dewanosato,4,3
222,Ms5e,Sumanofuji,6,1
5967,Ms5w,Onishi,4,3
864,Ms6e,Bushuyama,2,5
1225,Ms6w,Asahimaru,4,3
2847,Ms7e,Masatsukasa,6,1
