id,rank,rikishi,w,l
1123,Y1e,Hakuho,14,1
1111,Y1w,Harumafuji,1,1
1219,Y2e,Kakuryu,12,3
1235,O1e,Kisenosato,10,5
6468,O1w,Goeido,9,6
1226,O2e,Kotoshogiku,8,7
11927,O2w,Terunofuji,11,4
6473,S1e,Tochiozan,10,5
12107,S1w,Ichinojo,4,11
11728,K1e,Takarafuji,4,11
11784,K1w,Myogiryu,8,7
6599,M1e,Tochinoshin,8,7
2879,M1w,Sadanoumi,6,9
6480,M2e,Takayasu,6,9
11786,M2w,Aoiyama,8,7
6491,M3e,Ikioi,2,13
6753,M3w,Kaisei,6,9
89,M4e,Aminishiki,6,9
1284,M4w,Takekaze,5,10
6463,M5e,Okinoumi,11,4
11726,M5w,Tokushoryu,7,8
7239,M6e,Kyokushuho,5,10
6572,M6w,Gagamaru,6,9
5944,M7e,Tamawashi,8,7
1227,M7w,Toyonoshima,7,8
5967,M8e,Yoshikaze,12,3
11987,M8w,Osunaarashi,11,4
2842,M9e,Sadanofuji,10,5
8904,M9w,Homarefuji,6,9
813,M10e,Kitataiki,5,10
1405,M10w,Amuru,8,7
2818,M11e,Tokitenku,6,9
41,M11w,Kyokutenho,3,12
12055,M12e,Endo,10,5
9079,M12w,Kotoyuki,8,7
12026,M13e,Hidenoumi,6,9
11934,M13w,Chiyotairyu,8,4
6467,M14e,Toyohibiki,5,10
2929,M14w,Kagamio,9,6
6559,M15e,Seiro,7,8
5985,M15w,Satoyama,5,10
11724,M16e,Takanoiwa,6,9
6928,J1e,Chiyootori,9,6
11985,J1w,Daieisho,9,6
4980,J2e,Sokokurai,9,6
11845,J2w,Kagayaki,6,9
11971,J3e,Jokoryu,7,8
6531,J3w,Asahisho,6,9
1009,J4e,Asasekiryu,10,5
6614,J4w,Shohozan,6,9
2851,J5e,Fujiazuma,10,5
7240,J5w,Chiyomaru,9,6
1241,J6e,Kitaharima,9,6
6770,J6w,Tenkaiho,7,8
2832,J7e,Arawashi,9,6
7143,J7w,Amakaze,6,9
12043,J8e,Onosho,7,8
11840,J8w,Chiyoo,6,9
12051,J9e,Ishiura,6,9
6596,J9w,Nishikigi,5,10
795,J10e,Tamaasuka,8,7
12094,J10w,Abi,7,8
6497,J11e,Daido,4,11
39,J11w,Wakanosato,4,11
1058,J12e,Wakanoshima,9,6
12210,J12w,Mitakeumi,11,4
1141,J13e,Shotenro,7,8
12140,J13w,Takaryu,5,10
8900,J14e,Akiseyama,8,7
7121,J14w,Tokushinho,9,6
12130,Ms1e,Shodai,5,2
7115,Ms1w,Tosayutaka,1,6
12144,Ms2e,Daishomaru,7,0
12113,Ms2w,Abiko,3,4
2909,Ms3e,Sakigake,3,4
9077,Ms3w,Kizenryu,4,3
8899,Ms4e,Kyokutaisei,5,2
6013,Ms4w,Dewahayate,4,3
7127,Ms5e,Asabenkei,4,3
11723,Ms5w,Azumaryu,4,3
11918,Ms6e,Akua,2,5
11943,Ms6w,Hakuyozan,3,4
11946,Ms7e,Meisei,2,5
8901,Ms7w,Kisenoyama,5,2
11949,Ms8e,Kotodaigo,0,0
