id,rank,rikishi,w,l
1123,Y1e,Hakuho,11,4
1111,Y1w,Harumafuji,11,4
1219,Y2e,Kakuryu,0,0
1235,O1e,Kisenosato,11,4
1226,O1w,Kotoshogiku,6,9
6468,O2w,Goeido,8,6
11927,S1e,Terunofuji,12,3
11784,S1w,Myogiryu,7,8
6473,K1e,Tochiozan,8,7
12107,K1w,Ichinojo,8,7
11728,M1e,Takarafuji,9,6
6599,M1w,Tochinoshin,9,6
1227,M2e,Toyonoshima,4,11
89,M2w,Aminishiki,6,9
2879,M3e,Sadanoumi,8,7
11987,M3w,Osunaarashi,4,4
6928,M4e,Chiyootori,0,2
11726,M4w,Tokushoryu,6,9
813,M5e,Kitataiki,4,11
5944,M5w,Tamawashi,6,9
6572,M6e,Gagamaru,7,8
11786,M6w,Aoiyama,9,6
4980,M7e,Sokokurai,1,4
2842,M7w,Sadanofuji,6,9
1284,M8e,Takekaze,8,7
6480,M8w,Takayasu,10,5
8904,M9e,Homarefuji,7,8
12055,M9w,Endo,6,9
6491,M10e,Ikioi,10,5
6463,M10w,Okinoumi,9,6
6753,M11e,Kaisei,10,5
7239,M11w,Kyokushuho,9,6
2832,M12e,Arawashi,2,13
6467,M12w,Toyohibiki,6,9
2851,M13e,Fujiazuma,3,12
7240,M13w,Chiyomaru,3,12
5967,M14e,Yoshikaze,10,5
41,M14w,Kyokutenho,8,7
11971,M15e,Jokoryu,5,10
9079,M15w,Kotoyuki,8,7
11724,M16e,Takanoiwa,7,8
1405,M16w,Amuru,9,6
2818,J1e,Tokitenku,10,5
6559,J1w,Seiro,8,7
6770,J2e,Tenkaiho,5,10
11934,J2w,Chiyotairyu,9,6
1009,J3e,Asasekiryu,7,8
6614,J3w,Shohozan,7,8
5985,J4e,Satoyama,9,6
11845,J4w,Kagayaki,8,7
12026,J5e,Hidenoumi,11,4
7143,J5w,Amakaze,6,9
795,J6e,Tamaasuka,5,10
1141,J6w,Shotenro,4,11
11985,J7e,Daieisho,10,5
39,J7w,Wakanosato,5,10
6531,J8e,Asahisho,9,6
6497,J8w,Daido,6,9
2929,J9e,Kagamio,12,3
1241,J9w,Kitaharima,9,6
12043,J10e,Onosho,8,7
11840,J10w,Chiyoo,8,7
12051,J11e,Ishiura,8,7
8900,J11w,Akiseyama,6,9
6013,J12e,Dewahayate,4,11
12144,J12w,Daishomaru,6,9
12094,J13e,Abi,8,7
6596,J13w,Nishikigi,9,6
1058,J14e,Wakanoshima,8,7
7115,J14w,Tosayutaka,7,8
6654,Ms1e,Masunoyama,1,3
7121,Ms1w,Tokushinho,4,3
7109,Ms2e,Chiyoarashi,0,4
12130,Ms2w,Shodai,4,3
12210,Ms3e,Mitakeumi,6,1
12113,Ms3w,Abiko,4,3
2909,Ms4e,Sakigake,4,3
9077,Ms4w,Kizenryu,4,3
6552,Ms5e,Sotairyu,3,4
11950,Ms5w,Irie,3,4
8899,Ms6e,Kyokutaisei,5,2
7153,Ms6w,Kotoeko,3,4
7127,Ms7e,Asabenkei,4,3
7156,Ms7w,Hokaho,2,6
11918,Ms8e,Akua,4,3
