id,rank,rikishi,w,l
1354,Y1e,Chiyonofuji,2,1
1342,Y1w,Asahifuji,11,4
1350,Y2eHD,Onokuni,10,5
1339,Y2wHD,Hokutoumi,12,3
1301,O1e,Kirishima,14,1
1287,O1w,Konishiki,0,1
12,S1e,Kotonishiki,11,4
23,S1w,Tochinowaka,8,7
9,K1e,Akinoshima,5,10
1302,K1w,Takamisugi,2,13
49,M1e,Misugisato,6,9
1,M1w,Akebono,8,7
33,M2e,Terao,8,7
1307,M2w,Daishoyama,5,10
1303,M3e,Kotofuji,5,10
1348,M3w,Jingaku,6,9
1332,M4e,Sakahoko,6,9
1310,M4w,Kirinishiki,5,10
1296,M5e,Kasugafuji,5,10
1292,M5w,Kotogaume,7,8
44,M6e,Kushimaumi,8,7
1334,M6w,Wakasegawa,8,7
1335,M7e,Takanofuji,8,7
1295,M7w,Kyokudozan,8,7
18,M8e,Takatoriki,9,6
1317,M8w,Hananokuni,8,7
37,M9e,Kotoinazuma,3,5
2,M9w,Takahanada,6,9
3,M10e,Wakahanada,7,8
1338,M10w,Ozutsu,8,7
28,M11e,Mitoizumi,7,8
1353,M11w,Daijuyama,8,7
1315,M12e,Enazakura,10,5
1347,M12w,Itai,8,7
1314,M13e,Owakamatsu,4,11
1311,M13w,Kototsubaki,9,6
1352,M14e,Tagaryu,5,10
30,M14w,Kitakachidoki,8,7
1324,M15e,Daikiko,5,10
157,M15w,Tomoefuji,10,5
14,J1e,Kotonowaka,10,5
1326,J1w,Tsunenoyama,8,7
1333,J2e,Sasshunada,6,9
48,J2w,Oginohana,12,3
1337,J3e,Tochitsukasa,8,7
60,J3w,Toyonoumi,10,5
1345,J4e,Tamaryu,8,7
1294,J4w,Naminohana,5,10
1305,J5e,Kyokugozan,6,9
1309,J5w,Tamakairiki,7,8
1331,J6e,Saganobori,7,8
1327,J6w,Yoshinobori,8,7
1285,J7e,Asahisato,9,6
1355,J7w,Goken,8,7
1349,J8e,Kotohakusan,7,8
1351,J8w,Ryugahama,7,8
1330,J9e,Ryogoku,12,3
1358,J9w,Hoshiiwato,2,13
160,J10e,Tatsuhikari,6,9
1357,J10w,Yamanishiki,2,13
51,J11e,Daizen,9,6
1329,J11w,Daigaku,8,7
1323,J12e,Kumao,8,7
45,J12w,Daishoho,11,4
1356,J13e,Kinoarashi,0,8
82,J13w,Tochitenko,7,8
42,Ms1e,Nagao,4,3
1341,Ms1w,Seifu,4,3
55,Ms2e,Zenshinyama,4,3
53,Ms2w,Tokitsunada,4,3
1286,Ms3e,Kenko,5,2
62,Ms3w,Daishi,2,5
5,Ms4e,Namioka,5,2
1299,Ms4w,Kiraiho,6,1
1387,Ms5e,Suginohana,3,4
1377,Ms5w,Iwatefuji,1,6
1313,Ms6e,Komafudo,5,2
1461,Ms6w,Musashiryu,2,5
1318,Ms7e,Shigenoumi,3,4
1373,Ms7w,Fukunosato,3,4
1507,Ms8e,Jinryu,2,5
1344,Ms8w,Akinomine,3,4
4,Ms9e,Musashimaru,4,3
1384,Ms9w,Takamio,4,3
1290,Ms10e,Babaguchi,6,1
1319,Ms10w,Tachihikari,4,3
77,Ms11e,Osuzuki,4,3
87,Ms11w,Wakanoyama,3,4
15,Ms12e,Oginishiki,2,5
133,Ms12w,Momotaro,3,4
153,Ms13e,Nishida,5,2
1297,Ms13w,Dairyu,2,5
1442,Ms14e,Yuho,0,7
1513,Ms14w,Godoriki,3,4
108,Ms15e,Ominato,3,4
1388,Ms15w,Tochisagami,4,3
238,Ms16e,Umenosato,5,2
1306,Ms16w,Hitachiryu,7,0
16,Ms17e,Minatofuji,4,3
1391,Ms17w,Mitsueyama,2,5
140,Ms18e,Ohidake,5,2
1492,Ms18w,Kusunosato,3,4
1328,Ms19e,Yamanakayama,4,3
11,Ms19w,Teraki,1,6
1475,Ms20e,Fukifudo,2,5
272,Ms20w,Shibiyama,3,4
1336,Ms21e,Nakajima,5,2
1360,Ms21w,Oishida,4,3
1370,Ms22e,Morinosato,5,2
159,Ms22w,Kiyota,2,5
1500,Ms23e,Hokutoasahi,4,3
1557,Ms23w,Shinminato,4,3
121,Ms24e,Koriyama,3,4
1455,Ms24w,Akaoni,4,3
1366,Ms25e,Takanomine,3,4
24,Ms25w,Ganyu,6,1
1386,Ms26e,Fuchita,4,3
1454,Ms26w,Kuninosato,3,4
234,Ms27e,Kotoamaki,3,4
1428,Ms27w,Daikaizan,1,6
1467,Ms28e,Komahiryu,5,2
73,Ms28w,Kanechika,2,5
1425,Ms29e,Sawahata,3,4
1420,Ms29w,Nohira,3,4
1541,Ms30e,Meijokuni,1,6
1586,Ms30w,Daishinto,5,2
1469,Ms31e,Bushuyama,5,2
1502,Ms31w,Kisezakura,4,3
120,Ms32e,Dodoyama,5,2
1392,Ms32w,Akinokuni,4,3
1390,Ms33e,Toshoho,4,3
1495,Ms33w,Mutsukonryu,3,4
1440,Ms34e,Kototohaku,4,3
1447,Ms34w,Daishiryu,2,5
1536,Ms35e,Fusanokuni,4,3
1493,Ms35w,Yamanami,3,4
1452,Ms36e,Kotonobori,2,5
1662,Ms36w,Wakawashi,3,4
241,Ms37e,Tatsutanaka,6,1
1346,Ms37w,Kengaku,5,2
1435,Ms38e,Akiyama,3,4
174,Ms38w,Mutsunoumi,6,1
1393,Ms39e,Shoryu,2,5
1443,Ms39w,Otsuka,4,3
1340,Ms40e,Murai,4,3
21,Ms40w,Asahiyutaka,2,5
1582,Ms41e,Kotoonojo,2,5
1503,Ms41w,Sasaki,3,4
1609,Ms42e,Takamiwaka,4,3
7,Ms42w,Koga,3,4
1325,Ms43e,Wakatosho,6,1
110,Ms43w,Soma,2,5
1479,Ms44e,Kaishozan,4,3
142,Ms44w,Tsujimoto,3,4
1516,Ms45e,Aratakayama,4,3
1542,Ms45w,Ikeda,4,3
1680,Ms46e,Kotounkai,2,5
1775,Ms46w,Tamamusashi,2,5
70,Ms47e,Kitazakura,5,2
1463,Ms47w,Miyakawa,3,4
1620,Ms48e,Isamigoma,3,4
143,Ms48w,Hogan,3,4
1602,Ms49e,Wakakiyama,5,2
67,Ms49w,Tochinofuji,4,3
305,Ms50e,Bangakurai,5,2
1600,Ms50w,Toyomusashi,1,6
1512,Ms51e,Nakao,3,4
76,Ms51w,Hoshitango,5,2
1431,Ms52e,Kotodaiei,4,3
1494,Ms52w,Kotonoshima,3,4
1477,Ms53e,Kiyonoumi,4,3
1523,Ms53w,Tochiyutaka,4,3
191,Ms54e,Kiyonofuji,0,0
1528,Ms54w,Ogiryu,2,5
1537,Ms55e,Kiryuyama,5,2
1322,Ms55w,Hidenoumi,4,3
1546,Ms56e,Kishinosato,2,5
1441,Ms56w,Taisho,3,4
1531,Ms57e,Konuki,1,6
91,Ms57w,Hoshiandesu,4,3
1649,Ms58e,Kosenryu,6,1
119,Ms58w,Takamihana,1,6
1655,Ms59e,Kuroiwa,5,2
1395,Ms59w,Saganosato,3,4
138,Ms60e,Sentoryu,1,2
372,Ms60w,Chokairyu,3,4
32,Sd1e,Imada,5,2
1511,Sd1w,Kurachi,5,2
1449,Sd2e,Nakano,6,1
1665,Sd2w,Fujinoshima,2,5
1588,Sd3e,Aogakiyama,3,4
1514,Sd3w,Tatsuyuji,4,3
196,Sd4e,Hananoriki,3,4
1538,Sd4w,Kotokabuto,2,5
1715,Sd5e,Masakaze,2,5
1468,Sd5w,Narayama,3,4
1394,Sd6e,Wakadozan,2,5
1458,Sd6w,Shingen,4,3
1570,Sd7e,Kiyominato,4,3
1558,Sd7w,Musashiumi,4,3
1472,Sd8e,Miwanokuni,4,3
1487,Sd8w,Tatsubayama,3,4
1689,Sd9e,Iwanomoto,1,6
1520,Sd9w,Hidenohana,5,2
1298,Sd10e,Kotoarashi,5,2
29,Sd10w,Kotonakano,5,2
84,Sd11e,Tomikaze,3,4
1433,Sd11w,Kitafubuki,3,4
1640,Sd12e,Kitanoryu,2,5
1526,Sd12w,Wakaarashi,4,3
373,Sd13e,Setonofuji,3,4
1504,Sd13w,Amagishima,4,3
1486,Sd14e,Kotogahama,5,2
1527,Sd14w,Takanokuni,3,4
1950,Sd15e,Tatsunohana,4,3
1554,Sd15w,Ryuho,5,2
1572,Sd16e,Daihorai,2,5
1490,Sd16w,Kototaikai,3,4
1642,Sd17e,Raiko,3,4
274,Sd17w,Wakanoshima,4,3
1563,Sd18e,Musashikuni,3,4
209,Sd18w,Ota,5,2
1539,Sd19e,Tamakoryu,4,3
169,Sd19w,Ryukayama,2,5
1464,Sd20e,Tochigeno,4,3
1510,Sd20w,Kaganishiki,1,6
1633,Sd21e,Yoshiwaka,6,1
1429,Sd21w,Ishinotani,4,3
1497,Sd22e,Takamaru,0,0
1592,Sd22w,Sekizawa,3,4
281,Sd23e,Takaminobori,1,6
2047,Sd23w,Ozora,5,2
188,Sd24e,Genkainami,4,3
1634,Sd24w,Hidezakura,6,1
